474F57494E204C4153414D4120393380D13F59	Binary Monster 2 (Taiwan) (En) (Unl)
535449544348204320202020202020809EE7C8	Bingyuan Lixian Ji (Taiwan) (Unl)
20494345204147452043202020202080000000	Bingyuan Lixian Ji II (Taiwan) (Unl) (Alt)
20494345204147452045202020202080CDD23C	Bingyuan Lixian Ji II (Taiwan) (Unl)
42494F48415A415244474442494F4AC0266ABB	Biohazard Gaiden (Japan)
42494F4E49432D434F4D4D41563445C0527C45	Bionic Commando - Elite Forces (USA, Australia)
424C41434B204241535300414C464580DB3C70	Black Bass - Lure Fishing (USA, Europe) (GB Compatible)
424C41434B4F4E5958000042424F4AC09709C0	Black Onyx, The (Japan)
424C414445203120434742424C4545C0C119B0	Blade (USA, Europe)
42204D415354455200000041454845804D20D8	Blaster Master - Enemy Below (USA, Europe) (SGB Enhanced) (GB Compatible)
424C554553414C5048410042414C45C072E8CF	Blue's Clues - Blue's Alphabet Book (USA) (Rev 1) (Proto)
424C554553414C5048410042414C45C073ED67	Blue's Clues - Blue's Alphabet Book (USA)
424F41524445525A4F4E4541585745C0FD875B	Boarder Zone (USA)
424F4220455420424F424242425150C089ACD6	Bob et Bobette - Les Dompteurs du Temps (Europe) (Fr,Nl)
424F422054484520425549424F4250C060DFF1	Bob the Builder - Fix it Fun! (Europe) (En,Fr,De,Es,Nl)
424F422054484520425549424F4259C0578A71	Bob the Builder - Fix it Fun! (Europe) (En,Fr,It)
424F422054484520425549424F4258C0582628	Bob the Builder - Fix it Fun! (Europe) (En,Sv,No,Da,Fi)
424F422054484520425549424F4245C07A4812	Bob the Builder - Fix it Fun! (USA)
424F4B554E4F2043414D504244504AC028108E	Boku no Camp-jou (Japan)
424F4B554A4F55204742324133374A80AFC6FF	Bokujou Monogatari 2 GB (Japan) (GB Compatible)
424F4B554D4F4E4F4742334257414AC01361C7	Bokujou Monogatari 3 GB - Boy Meets Girl (Japan) (Rev 1)
424F4B554D4F4E4F4742334257414AC014A257	Bokujou Monogatari 3 GB - Boy Meets Girl (Japan)
424D41582D50454E54454C4242504AC02DBBC4	Bomberman Max - Ain Version (Japan)
422D4D41582D424C55450041384245C0A19F1B	Bomberman Max - Blue Champion (USA)
422D4D415848494B4152494138424AC0564220	Bomberman Max - Hikari no Yuusha (Japan)
422D4D41582D524544000041374245C0EF2B72	Bomberman Max - Red Challenger (USA)
422D4D415859414D4900004137424AC0DF88EF	Bomberman Max - Yami no Senshi (Japan)
424F4D4245525155455354415156508025AC39	Bomberman Quest (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)
424F4D4245524D414E2051554553548079E735	Bomberman Quest (Japan) (SGB Enhanced) (GB Compatible)
424F4D424552515545535441565145801CEAA7	Bomberman Quest (USA) (SGB Enhanced) (GB Compatible)
424F4D53454C00000000004232434BC02B5F44	Bomberman Selection (Korea) (Beta 1)
424F4D53454C00000000004232434BC09C54C2	Bomberman Selection (Korea) (Beta 2)
424F4D53454C00000000004232434BC09C5FC7	Bomberman Selection (Korea)
444F4E444F4B4F000000004244564AC00AE773	Bouken! Dondoko Shima (Japan)
424F554E4345442120202041554450C0A6A16B	Bounced! (Europe) (Proto)
42524156455341474147424242534AC022ED64	Brave Saga - Shinshou Astaria (Japan)
425546465900000000000042565345C0BA6796	Buffy the Vampire Slayer (USA, Europe)
42554753204C4946450000415058508001B84C	Bug's Life, A (Europe) (SGB Enhanced) (GB Compatible)
42554753204C4946450000000000008032B74C	Bug's Life, A (USA) (SGB Enhanced) (GB Compatible)
4255475342554E4E5920434333000080161355	Bugs Bunny - Crazy Castle 3 (Japan) (GB Compatible)
4255475342554E4E59204343330000801E266D	Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible)
425547532042554E4E5934414F344AC04D3F1B	Bugs Bunny - Crazy Castle 4 (Japan)
425547532042554E4E59000000000080D1D087	Bugs Bunny & Lola Bunny - Operation Carrot Patch (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)
425547532042554E4E5934414F3446C03D0330	Bugs Bunny et le Chateau des Catastrophes (France) (En)
425547532042554E4E5934414F3450C033459B	Bugs Bunny in - Crazy Castle 4 (Europe)
425547532042554E4E5934414F3445C03E40F7	Bugs Bunny in - Crazy Castle 4 (USA)
